"DATE"	"AFYON"	"AKBNK"	"AKSA"	"AKSEN"	"ALGYO"	"ALARK"	"ALBRK"	"AEFES"	"ANELE"	"ARCLK"	"ASELS"	"BERA"	"BJKAS"	"BIMAS"	"CLEBI"	"CEMAS"	"CEMTS"	"CCOLA"	"DEVA"	"DOHOL"	"ECILC"	"ECZYT"	"EGEEN"	"EKGYO"	"ENJSA"	"ENKAI"	"EREGL"	"FENER"	"FLAP"	"FROTO"	"GARAN"	"GENTS"	"GEREL"	"GLYHO"	"GOLTS"	"GOODY"	"GOZDE"	"GSRAY"	"GSDHO"	"GUBRF"	"SAHOL"	"HEKTS"	"HURGZ"	"ICBCT"	"IHLGM"	"IHLAS"	"INDES"	"IPEKE"	"ISGYO"	"ISDMR"	"ITTFH"	"KRDMD"	"KARSN"	"KARTN"	"DGKLB"	"KERVT"	"KCHOL"	"KORDS"	"KOZAL"	"KOZAA"	"MAVI"	"METRO"	"MGROS"	"MPARK"	"NTHOL"	"NETAS"	"ODAS"	"OTKAR"	"PRKME"	"PARSN"	"PGSUS"	"PETKM"	"POLHO"	"SASA"	"SKBNK"	"SISE"	"SOKM"	"TATGD"	"TAVHL"	"TKFEN"	"THYAO"	"TOASO"	"TSKB"	"TMSN"	"TUPRS"	"TTKOM"	"TTRAK"	"TCELL"	"HALKB"	"ISCTR"	"ULKER"	"VAKBN"	"VERUS"	"VESTL"	"YKBNK"	"YATAS"	"ZOREN"
1579478400000	2.44	8.9	7.13	4.03	14.48	5.92	1.74	23.58	3.27	22.1	11.48	3.93	2.51	48.86	101.49	1.27	8.08	43.1	9.37	1.9	3.91	10.23	579.52	1.67	7.05	5.75	9.54	15.89	4.48	71.81	12.23	2.31	3.41	4.75	18.41	4.26	5.14	2.23	1.83	8.59	9.99	9.82	1.22	5.3	1.2	0.85	11.97	8.76	1.88	8	1.15	3.03	1.65	420.13	1.86	3.43	21.17	13.77	76.35	10.63	61.35	1.45	26.64	16.46	2.62	14.59	1.78	152.96	3.36	17.57	73.8	3.43	3.26	8.06	1.18	5.23	11.03	7.18	26.83	18.69	15.03	24.99	1.25	6.93	121.6	7.77	55.54	14.18	6.89	7.16	25.2	6.75	20.15	14.48	2.98	8.8	1.67
1579564800000	2.46	8.85	7.34	4.16	14.64	5.91	1.74	23.66	3.38	22.14	11.48	4.71	2.49	49.52	102.37	1.27	8.16	42.75	9.55	1.92	3.94	10.56	580.2	1.71	7.13	5.72	9.61	15.79	4.55	72.97	12.48	2.38	3.52	4.99	18.81	4.32	5.27	2.23	1.83	8.51	10.03	10.25	1.24	5.3	1.22	0.86	12.4	8.9	1.86	8.03	1.16	3.13	1.65	429.94	1.84	3.39	21.07	13.95	78.5	10.66	61.45	1.45	26.34	17.17	2.62	14.36	1.94	153.33	3.44	18.65	75.4	3.41	3.31	8.01	1.21	5.26	11.08	7.03	27	18.73	15.08	25.16	1.25	7.14	121.5	7.88	57.07	14.53	6.93	7.27	25.32	6.86	20.25	14.37	3.03	8.7	1.73
1579651200000	2.47	8.75	7.24	4.07	14.57	5.88	1.75	23.62	3.61	22.18	11.46	4.22	2.47	49.2	100.81	1.25	8.11	42.95	9.67	1.95	4.15	10.39	581.46	1.69	7.09	5.84	9.5	15.9	4.59	71.57	12.17	2.34	3.42	5.22	18.47	4.28	5.21	2.24	1.75	9.04	9.94	10	1.24	6.07	1.19	0.89	12.39	8.81	1.83	7.94	1.14	3.05	1.62	456.29	1.79	3.34	20.76	13.79	78.5	11.17	61.2	1.49	25.72	18.15	2.58	14.15	1.97	152.59	3.37	18.77	75.5	3.38	3.24	7.96	1.19	5.26	11.1	7.27	26.83	19.05	14.88	25.14	1.24	6.95	121.2	7.82	56.35	14.43	7.07	7.21	25.26	6.8	20.33	14.21	3.02	8.65	1.71
1579737600000	2.39	8.8	7.28	4.09	15.02	5.99	1.73	23.95	3.44	21.92	11.36	4.23	2.51	50.85	99.84	1.28	8.01	43.1	10.19	1.94	4.15	10.34	579.82	1.64	7.16	5.77	9.48	16.19	4.6	70.55	12.06	2.38	3.51	5.08	18.43	4.27	5.08	2.26	1.73	9.2	9.94	10	1.23	5.8	1.18	0.89	12.56	10.04	1.82	7.85	1.23	2.97	1.65	474.92	1.81	3.4	20.74	13.86	80.2	10.82	60	1.5	25.5	18.01	2.56	14.4	2.05	152.4	3.53	18.28	75.1	3.37	3.26	8.31	1.2	5.17	11.1	7.23	27	18.7	14.72	24.38	1.26	7.14	120.7	7.79	55.82	14.38	6.99	7.26	25.36	6.64	20.43	14.3	3.05	8.67	1.69
1579824000000	2.39	8.76	7.33	4.16	14.75	6.07	1.73	24.28	3.46	21.94	11.41	4.28	2.49	49.81	99.06	1.25	8.04	43.53	10.52	1.95	4.13	10.66	597.16	1.66	7.26	5.81	9.37	16.63	4.74	69.15	11.97	2.36	3.58	5.13	18.29	4.28	5.27	2.23	1.73	9.26	9.82	10.02	1.23	5.76	1.17	0.89	12.5	9.62	1.82	7.81	1.19	3.02	1.64	475.61	2.09	3.39	20.54	13.89	80.1	10.74	60.5	1.5	25.18	17.62	2.57	15.13	2.03	154.44	3.54	18.45	73.05	3.39	3.32	8.11	1.17	5.09	11.09	7.33	26.62	18.63	14.24	24.14	1.3	7.14	119.6	7.88	55.87	14.07	7.01	7.33	25	6.74	20.49	14.19	3.07	8.64	1.69
1580083200000	2.42	8.54	7.3	4.2	14.67	6.08	1.74	23.97	3.43	21.64	11.64	4.33	2.5	48.72	99.45	1.27	8.07	43.89	10.71	2.03	4.12	10.72	631.86	1.64	7.16	5.83	9.17	16.4	4.79	69.1	11.77	2.37	3.69	5.01	18	4.44	5.25	2.27	1.64	9.01	9.66	10.45	1.19	5.74	1.15	0.89	12.91	9.62	1.8	7.71	1.18	2.96	1.66	470.66	2.2	3.47	19.85	14.14	80.15	10.6	59	1.51	24.76	17.29	2.57	16.53	2	152.13	3.71	18.19	73.5	3.4	3.36	7.96	1.17	5.03	11.4	7.46	25.38	18.19	14.54	24.24	1.33	7.1	115.8	7.74	54.25	13.76	6.93	7.27	24.3	6.58	20.53	14.02	3.05	9	1.73
1580169600000	2.46	8.43	7.27	4.14	14.63	6.11	1.73	23.77	3.4	21.34	11.54	4.41	2.53	48.76	99.64	1.25	8.16	43.63	10.59	2.02	4.11	10.8	636.41	1.65	7.13	5.8	9.12	17.17	4.81	69.43	11.79	2.35	3.65	4.99	18.31	4.58	5.15	2.35	1.6	9.25	9.54	10.55	1.18	5.79	1.14	0.87	12.78	9.72	1.85	7.67	1.17	2.89	1.74	475.52	2.26	3.44	19.73	13.87	79.3	10.68	58.1	1.49	25.72	17.95	2.56	15.88	1.95	150.09	3.74	17.82	71.15	3.41	3.41	7.9	1.17	4.93	11.11	7.51	24.95	18.59	14.1	23.67	1.33	7.21	115.4	7.75	55.44	13.62	6.94	7.23	24.2	6.71	20.57	13.81	3.1	8.75	1.71
1580256000000	2.5	8.28	7.23	4.11	14.41	6.08	1.72	23.07	3.35	21.26	11.57	4.53	2.52	49.3	99.64	1.2	8.17	43.36	10.76	2.01	4.18	10.67	629.43	1.66	7.42	5.79	9.23	17.36	4.92	71.11	11.85	2.33	3.5	4.84	19	4.69	5.07	2.33	1.55	10.24	9.46	10.3	1.18	5.8	1.15	0.86	12.51	9.79	1.84	7.63	1.14	2.83	1.7	465.81	2.17	3.35	19.89	13.71	80.5	10.6	57.3	1.5	25.3	17.78	2.49	15.03	2.13	152.68	3.71	17.61	70.45	3.37	3.33	7.92	1.16	4.9	11.15	7.33	25.02	18.35	14.17	23.75	1.34	7.03	114.1	7.94	56.25	13.87	6.9	7.2	24.16	6.66	20.59	13.81	3.01	8.67	1.69
1580342400000	2.99	8.46	7.14	4.08	14.04	6.03	1.69	22.86	3.38	21.28	11.76	4.34	2.49	49.26	97.4	1.22	8.06	43.59	10.85	1.99	4.08	10.45	642.23	1.65	7.34	5.79	9.17	17.1	4.73	70.31	12.1	2.31	3.48	4.73	18.47	4.87	4.93	2.3	1.5	10.29	9.52	10.2	1.18	5.67	1.14	0.87	12.51	9.76	1.83	7.47	1.13	2.81	1.67	453.32	2.1	3.22	19.83	13.63	78.75	10.54	56.7	1.46	24.98	17.64	2.42	14.41	2.03	149.91	3.59	17.58	69.55	3.35	3.4	7.84	1.14	4.89	11.12	7.08	25.1	18.07	14.08	23.49	1.38	6.88	115.3	7.87	57.73	13.92	6.91	7.24	23.8	6.75	20.61	13.8	3.03	8.56	1.67
1580428800000	2.69	8.26	7.2	4.08	14.23	6.11	1.69	22.79	3.34	20.9	11.66	4.4	2.56	48.31	97.5	1.19	8.05	44.28	11.14	1.97	4.05	10.59	635.73	1.66	7.39	6.13	9.09	16.81	4.76	69.99	11.9	2.34	3.49	4.84	18.3	4.75	4.95	2.34	1.51	10.25	9.32	10.35	1.18	5.65	1.14	0.86	12.6	9.89	1.88	7.58	1.13	2.82	1.7	442.92	2.12	3.41	19.24	13.67	78.15	10.59	56.95	1.45	25.2	17.42	2.41	14.83	2.12	150.09	3.56	17.72	68.7	3.36	3.37	8.15	1.16	4.82	10.8	7.04	25.36	18.02	13.83	22.9	1.37	6.91	112.6	7.59	57.59	13.77	6.92	7.25	23.34	6.6	20.75	13.91	2.97	8.56	1.66
1580688000000	2.55	8.34	7.22	4.08	14.4	6.09	1.7	22.85	3.28	21.12	11.62	4.4	2.61	48.07	97.69	1.18	8.11	45.29	11.07	1.99	4.11	11.03	652.4	1.68	7.63	6.03	8.94	17.13	4.83	69.15	11.83	2.34	3.52	4.84	18.22	4.89	5.02	2.42	1.59	10.31	9.34	10.39	1.17	5.54	1.14	0.85	12.64	9.9	1.86	7.56	1.13	2.82	1.75	444.7	2.19	3.39	19.27	13.73	80.15	10.58	57.3	1.43	25	18.02	2.42	14.83	2.19	147.69	3.51	18.29	68.6	3.43	3.34	8.08	1.16	5.4	10.8	7.06	24.95	17.92	13.68	22.66	1.36	6.94	112.1	7.75	57.54	13.89	6.88	7.35	23.54	6.59	20.91	14.2	2.93	8.4	1.67
1580774400000	2.66	8.61	7.35	4.16	14.87	6.19	1.73	23.45	3.33	21.72	12.22	4.47	2.62	48.9	100.03	1.21	8.42	45.27	11.02	1.97	4.18	11.11	690.97	1.71	7.74	6.02	9.16	16.86	4.95	70.03	12.27	2.35	3.57	4.97	18.7	4.89	4.97	2.39	1.61	10.45	9.79	10.51	1.19	5.62	1.2	0.85	13.14	10.15	1.93	7.68	1.15	2.92	1.78	458.77	2.24	3.45	19.4	13.79	78.55	10.73	58.5	1.47	26.12	17.78	2.51	15.42	2.18	146.76	3.63	18.6	70.1	3.53	3.38	8.21	1.18	5.42	10.31	7.12	25.75	18.26	13.84	23.49	1.39	7.13	113.2	7.94	58.07	14.16	7.41	7.57	24.04	6.79	21.05	14.31	3.03	8.35	1.71
1580860800000	2.73	8.67	7.29	4.28	14.71	6.14	1.71	23.49	3.31	21.42	12.13	4.56	2.62	48.17	98.57	1.22	9	45.43	11.52	2.01	4.18	11.01	690.29	1.73	7.63	6.07	9.19	17.12	4.93	69.57	12.38	2.48	3.63	5.02	18.63	5.1	5.24	2.31	1.6	10.65	9.89	10.42	1.26	5.71	1.19	0.9	12.74	10.15	1.94	7.73	1.14	2.9	1.78	467.09	2.49	3.47	19.68	13.86	78.35	11	60.3	1.46	26.18	18.84	2.49	15.43	2.22	146.49	3.63	18.38	74.7	3.51	3.36	9.46	1.17	5.46	10.35	7.34	25.66	18.15	14.39	23.29	1.37	7.07	114.1	7.88	57.45	14.14	7.21	7.51	24.08	6.77	21.17	14.78	3	8.9	1.71
1580947200000	2.68	8.64	7.26	4.29	14.78	6.11	1.71	23.49	3.33	21.68	12.13	4.5	2.69	48.19	98.28	1.24	9.02	45.08	11.38	2	4.14	10.98	685.45	1.71	7.63	5.94	9.14	17.05	4.89	69.52	12.27	2.52	3.71	5.06	18.53	5.12	5.32	2.31	1.6	10.75	9.92	10.34	1.23	5.73	1.18	0.9	12.55	10.1	1.93	7.7	1.18	2.94	1.87	483.84	2.38	3.58	19.71	13.87	77.8	10.86	59.6	1.47	26.7	18.46	2.49	15.24	2.25	147.32	3.62	18.38	74.75	3.49	3.36	9.24	1.18	5.36	10.35	7.22	25.77	18.1	14.61	23.25	1.38	7.32	113.5	7.75	60.03	14.04	7.29	7.53	24.12	6.74	21.31	16.27	3.15	8.76	1.71
1581033600000	2.7	8.43	7.26	4.2	14.81	6.06	1.7	23.71	3.34	21.5	12.16	4.42	2.72	47.65	97.89	1.22	9.32	44.81	11.3	1.99	4.16	10.76	691.07	1.67	7.6	5.93	9	17.2	4.83	69.33	11.97	2.49	3.57	5.28	18.19	5.06	5.2	2.31	1.57	11.44	9.7	10.36	1.22	5.59	1.23	0.88	13.02	9.97	1.9	7.63	1.17	2.93	1.81	486.51	2.3	3.77	19.89	14.04	77.35	11	60.2	1.44	26.66	18.6	2.46	14.98	2.23	146.02	3.56	18.03	71.75	3.43	3.33	9.22	1.17	5.43	10.4	7.42	25.38	17.92	14.74	22.97	1.39	7.2	112.9	7.69	59.74	14.06	7.13	7.44	23.92	6.6	21.39	15.77	3.11	9.08	1.69
1581292800000	2.79	8.26	7.14	3.97	14.47	5.91	1.66	23.69	3.16	20.9	11.99	4.09	2.6	47.14	95.46	1.18	9.08	44.65	11	1.96	4.09	10.94	686.51	1.62	7.36	5.75	8.83	17.55	4.59	67.47	11.78	2.37	3.43	5.05	17.15	5.14	4.98	2.2	1.5	11.61	9.47	10.12	1.19	5.27	1.24	0.88	12.74	9.95	1.85	7.49	1.11	2.83	1.75	474.43	2.18	3.58	19.03	14.2	77.7	10.73	59.9	1.39	26	17.77	2.34	14.52	2.13	146.3	3.38	17.28	68.9	3.32	3.14	9.29	1.12	5.37	10.33	7.59	24.95	17.14	14.47	22.75	1.34	7.01	111.2	7.62	57.02	13.78	6.9	7.35	23.3	6.34	21.49	16	3.13	9.24	1.62
1581379200000	2.65	8.37	7.21	4.05	14.71	5.94	1.66	22.86	3.28	20.7	12.31	4.15	2.65	47.44	95.55	1.22	8.48	43.81	11.19	1.91	4	11.16	688.16	1.64	7.7	5.7	8.99	16	4.61	67.93	11.92	2.41	3.68	5.1	17.36	5.1	5.01	2.27	1.56	12.3	9.71	10.31	1.2	5.36	1.34	0.86	12.78	9.61	1.91	7.61	1.11	2.9	1.81	464.22	2.22	3.69	19.66	14.44	75.1	10.89	60.3	1.42	26.3	17.99	2.36	15.5	2.16	150.19	3.46	17.64	66.5	3.38	3.18	9.65	1.12	5.27	9.91	7.3	25.1	17.17	14.02	23.27	1.35	7.09	113.3	7.81	57.4	13.96	6.94	7.35	23.12	6.3	21.57	16.4	3.01	9.06	1.66
1581465600000	2.73	8.12	7.23	4.02	15.18	6.03	1.64	22.51	3.26	20.24	13.92	4.13	2.64	47	95.51	1.22	8.18	44.32	11.02	1.9	4.02	11.11	706.67	1.65	7.89	5.73	8.88	16.24	4.65	70.97	11.71	2.5	3.73	4.99	17.25	5.11	5	2.32	1.59	13.43	9.6	10.34	1.22	5.37	1.32	0.87	12.84	9.8	1.91	7.47	1.11	2.93	1.81	461.84	2.32	3.71	19.16	14.97	76	10.95	60.9	1.42	25.94	17.79	2.37	15.85	2.21	150.28	3.47	17.65	68.9	3.38	3.2	9.55	1.12	5.32	9.85	7.49	25.1	17.57	14.3	23.49	1.36	7.09	115	8.07	56.44	14.26	7.26	7.18	23.74	6.27	21.65	16.54	2.9	9.04	1.65
1581552000000	2.7	8.16	7.36	4.03	15.07	6.14	1.62	22.83	3.28	20.74	14.03	4.17	2.72	47.16	95.46	1.21	8.12	45.2	11.2	1.9	4.06	11.28	693.88	1.64	7.88	5.83	8.81	16.11	4.82	75.31	11.68	2.54	3.69	4.99	17.25	5.08	4.97	2.4	1.6	14.91	9.57	10.99	1.21	5.39	1.36	0.88	12.67	9.77	2.07	7.47	1.11	2.93	1.84	458.47	2.28	3.76	19.52	14.87	75.55	11.27	61.05	1.46	25.6	17.75	2.5	15.69	2.18	153.88	3.41	17.56	71.6	3.4	3.23	10.39	1.11	5.35	9.73	7.41	24.8	17.67	14.82	24.2	1.36	7.25	112	8.07	56.78	14.27	7.3	7.1	23.66	6.42	21.75	17.5	2.85	8.87	1.75
1581638400000	2.76	8.1	7.69	4.02	15.06	6.19	1.63	22.99	3.27	20.52	14.46	4.13	2.88	47.08	94.53	1.24	8	44.9	11.21	1.9	4.07	11.87	678.37	1.65	7.78	5.84	8.81	16.3	4.74	74.37	11.52	2.55	3.61	4.9	17.22	5.15	4.89	2.88	1.7	15.61	9.54	10.82	1.2	5.44	1.38	0.9	12.46	9.94	2.15	7.42	1.1	2.9	1.97	458.37	2.26	3.81	19.64	14.87	78	11.37	60.4	1.44	25.72	17.55	2.64	15.91	2.15	153.14	3.44	17.45	71.3	3.46	3.2	10.21	1.1	5.27	9.76	7.46	24.48	17.74	14.99	24	1.36	7.16	110	8.08	57.3	14.12	7.35	6.99	23.46	6.55	21.83	16.91	2.87	8.95	1.71
1581897600000	2.72	8.1	7.25	4.17	14.89	6.29	1.64	22.68	3.27	20.54	14.39	4.14	2.97	46.98	94.09	1.25	7.9	44.9	11.26	1.9	4.24	12.15	682.15	1.65	7.85	5.86	8.79	17.48	4.89	74.65	11.73	2.54	3.66	4.87	17.37	5.14	4.85	3.45	1.74	18.08	9.55	10.98	1.21	5.54	1.38	0.89	12.66	9.85	1.99	7.45	1.1	2.97	1.91	454.31	2.28	3.76	19.81	14.95	77.85	11.59	61.25	1.48	25.6	17.3	2.65	16.23	2.36	155.36	3.47	17.17	69.8	3.47	3.23	10.32	1.12	5.32	9.78	7.3	24.97	17.65	14.89	23.68	1.36	7.54	111.7	8.26	58.16	14.25	7.37	6.9	23.2	6.45	22.21	16.77	2.84	9	1.73
1581984000000	2.72	8.06	7.09	4.02	14.52	6.05	1.63	23.21	3.15	20.14	14.51	4.17	2.94	47	92.39	1.29	7.57	44.49	10.86	1.96	4.24	12.28	673.72	1.62	7.66	5.9	8.69	16.3	4.69	72.97	11.62	2.49	3.59	4.8	16.75	4.95	4.66	3.54	1.69	18.36	9.46	10.79	1.2	5.46	1.32	0.91	12.17	9.8	1.95	7.33	1.13	2.86	1.91	445.99	2.18	3.73	19.57	14.5	80	11.59	60.65	1.44	24.92	16.9	2.63	16.04	2.28	155.83	3.45	16.7	71.95	3.4	3.17	10.15	1.14	5.27	9.7	7.19	24.24	17.41	15.29	23.51	1.35	7.22	109.7	8.19	58.21	14.24	7.21	6.91	23.32	6.33	22.35	16.98	2.79	8.9	1.64
1582070400000	2.63	7.92	6.89	3.88	14.27	5.91	1.66	22.57	3.07	19.98	14.81	4.03	3.52	47.3	90.79	1.32	7.46	44.71	10.91	1.95	4.25	12.06	664.32	1.61	7.8	5.94	8.56	16.2	4.72	75.73	11.44	2.52	3.6	4.67	16.5	4.85	4.51	3.9	1.66	17.83	9.37	10.5	1.2	5.31	1.3	0.88	11.75	9.62	1.95	7.22	1.1	2.81	1.87	442.82	2.25	3.75	19.65	14.47	80	11.72	60.8	1.42	24.4	16.95	2.55	15.6	2.23	152.59	3.38	16.46	70.55	3.38	3.12	10.2	1.12	5.23	9.52	7.03	24.3	17.35	15.03	24.03	1.33	7.05	111.1	8.38	58.26	14.41	7.13	6.84	23	6.31	21.29	16.75	2.73	8.71	1.61
1582156800000	2.58	7.62	6.49	3.65	13.44	5.81	1.54	22.48	2.93	19.61	14.1	3.65	2.98	47.69	87.43	1.23	6.98	46.37	10.55	1.93	4.18	11.6	681.28	1.52	7.41	5.69	8.57	19.44	4.3	73.53	11.03	2.36	3.41	4.26	15.54	4.52	4.15	3.12	1.5	17.4	9.15	10.23	1.15	4.83	1.18	0.86	11.19	9.73	1.8	6.99	1.01	2.71	1.76	418.14	2.09	3.5	19.23	14.3	82	11.24	60.05	1.32	23.98	16.25	2.35	14.21	2.05	147.69	3.17	15.68	70.15	3.28	2.91	9.74	1.05	5.21	9.45	6.98	23.27	16.49	14.9	22.8	1.25	6.57	110.4	8.17	57.11	14.25	6.82	6.5	22.6	5.99	21.07	16.05	2.58	8.61	1.51
1582243200000	2.39	7.69	6.83	3.74	14	6.02	1.54	21.96	3.04	19.81	14.34	3.77	2.95	48.01	87.14	1.26	7.16	46.7	10.66	1.89	3.97	11.94	658.6	1.53	7.51	5.76	8.73	16.25	4.36	74.05	11.09	2.39	3.43	4.31	15.92	4.65	4.17	3	1.53	18.3	9.15	10.43	1.17	4.89	1.23	0.79	11.27	9.21	1.85	7.2	1.02	2.82	1.8	423.59	2.14	3.63	19.34	14.39	78.25	12.54	59.7	1.34	24.24	16.6	2.36	14.39	2.12	147.23	3.17	15.71	67.6	3.33	2.91	9.82	1.05	5.02	9.03	6.61	23.16	15.96	14.37	23.01	1.27	6.7	111.1	8.48	58.64	14.13	6.85	6.47	22.4	6.03	21.25	16.4	2.63	8.15	1.54
1582502400000	2.46	7.53	7.16	3.76	14.25	6.09	1.53	22.46	3.02	19.34	14.23	3.83	3.02	47.79	86.31	1.3	7.09	44.3	10.54	1.93	4.03	12.29	680.41	1.51	7.45	5.74	8.45	16.1	4.36	72.41	10.74	2.4	3.45	4.13	15.65	4.74	4.08	3.6	1.57	18.15	8.99	10.55	1.15	4.82	1.24	0.82	11.26	9.75	1.83	7.05	1	2.83	1.86	414.18	2.05	3.64	18.61	14.46	82.3	12.71	57.85	1.32	24.14	16.84	2.31	14.05	2.18	146.12	3.14	15.35	68.6	3.27	2.87	9.79	1.03	5.04	9.04	6.76	22.42	15.68	14.52	22.49	1.27	6.88	111	8.22	58.74	13.83	6.6	6.29	22.02	5.82	21.67	16.06	2.58	8.37	1.52
1582588800000	2.49	7.45	7.11	3.81	17.1	6.09	1.54	21.94	3.03	19.17	14.49	4.02	2.92	46.66	88.5	1.3	7	43.2	10.54	1.89	4.16	11.89	680.8	1.5	7.37	5.76	8.44	14.32	4.43	71.76	10.66	2.4	3.65	4.08	15.73	4.75	4.21	4.1	1.59	18.45	8.84	10.57	1.16	4.9	1.31	0.83	11.44	10.4	1.83	7.09	1	2.82	1.94	418.44	2.03	3.67	18.44	14.21	84.45	12.56	56.05	1.33	24.1	16.8	2.3	14.78	2.18	151.02	3.24	15.27	66.4	3.26	2.87	9.84	1.02	5.01	8.86	6.76	21.97	15.67	13.86	23.15	1.26	6.85	109.3	8.19	59.6	14.23	6.58	6.22	22.16	5.81	21.87	15.88	2.56	8.05	1.52
1582675200000	2.46	7.58	7.29	3.78	17.23	6.01	1.53	22.49	3.02	19.34	14.42	3.97	2.78	47.91	86.46	1.29	6.96	43.12	10.38	1.89	4.11	11.72	674.59	1.51	7.48	5.84	8.69	14.12	4.41	74.47	10.63	2.43	3.52	4.01	15.82	4.8	4.21	3.93	1.58	18.3	8.96	10.38	1.17	4.9	1.33	0.86	11.2	10.26	1.83	7.18	0.99	2.91	1.94	414.28	2.06	3.7	18.91	14.05	82.4	12.43	56.5	1.33	24.14	17.46	2.3	14.74	2.18	147.69	3.19	15.29	65.25	3.26	2.85	9.86	1.05	5.02	8.8	6.72	21.56	15.77	13.48	23.61	1.27	6.86	109	8.21	58.07	14.04	6.65	6.32	22.74	5.97	21.91	15.9	2.58	8.29	1.52
1582761600000	2.47	7.21	7.06	3.51	14.74	5.78	1.42	22.4	2.93	18.86	13.91	3.71	2.52	47.36	82.71	1.22	6.61	43.44	9.88	1.87	4.05	11.04	678.08	1.46	7.21	5.69	8.33	13.35	4.13	71.71	10.19	2.29	3.28	3.68	14.88	4.59	3.88	3.63	1.45	17.2	8.58	9.98	1.13	4.57	1.29	0.84	10.52	10.48	1.71	7.06	0.9	2.73	1.73	394.66	1.9	3.55	18.04	13.79	81.8	11.98	54.15	1.26	22.64	16.48	2.15	13.75	2.04	141.4	3.06	14.37	63.7	3.12	2.69	9.04	0.98	5.06	8.7	6.64	20.59	14.73	13.24	22.76	1.18	6.5	102.9	7.85	58.07	13.75	6.25	6.11	22.1	5.65	21.93	14.66	2.45	8.13	1.42
1582848000000	2.36	6.76	7.07	3.55	13.62	5.5	1.35	22.42	2.94	18.58	13.67	3.46	2.52	47.58	77.84	1.16	6.23	45	9.28	1.78	3.85	11.43	658.02	1.38	7.1	5.59	8.04	12.14	3.8	72.79	9.5	2.23	3.07	3.5	13.95	4.37	3.7	3.76	1.36	17.05	8.14	9.63	1.09	4.28	1.21	0.78	10.25	9.75	1.63	6.93	0.83	2.6	1.67	376.53	1.8	3.37	16.94	13.54	79.75	11.3	53.5	1.2	21.76	14.89	2	12.94	1.96	139.64	2.92	14.01	57.9	3.03	2.56	8.72	0.92	4.93	8.39	6.36	18.95	13.9	12.15	23.04	1.1	6.06	101.3	7.37	56.64	13.52	5.98	5.71	20.48	5.3	19.79	14	2.29	7.77	1.33
1583107200000	2.25	6.87	6.99	3.78	14.28	5.78	1.4	20.23	2.94	18.24	14.04	3.61	2.58	46.74	80.03	1.21	6.48	44.12	9.74	1.68	3.76	11.08	646.88	1.42	7.16	5.53	8.05	11.84	3.98	74.65	9.57	2.24	3.19	3.6	14.23	4.5	3.82	3.7	1.43	18.49	8.47	9.96	1.1	4.39	1.28	0.73	10.32	9.32	1.7	6.99	0.93	2.68	1.97	386.44	2.01	3.52	17.21	13.45	73	11.26	53.6	1.32	22.28	15.51	2.03	13.58	2.05	141.86	3.01	14.53	54	3.09	2.68	8.82	0.96	4.69	8.5	6.09	18.93	14.43	11.75	23.02	1.13	6.18	101.3	7.4	57.11	13.5	6.08	5.81	20.78	5.46	19.81	14.24	2.39	7.62	1.4
1583193600000	2.32	7.23	6.99	3.94	14.47	5.54	1.46	20.93	3.07	18.9	15.15	3.79	2.66	47.54	85.14	1.25	6.63	43.91	9.84	1.69	3.86	11.34	630.02	1.48	7.7	5.63	8.29	11.65	4.12	72.93	10.19	2.31	3.3	3.73	14.65	4.72	3.96	3.56	1.51	18.96	8.74	10.38	1.17	4.57	1.38	0.77	10.61	9.37	1.77	7.07	0.99	2.79	1.9	397.04	2.03	3.65	17.92	13.63	73.15	11.92	53.55	1.43	23.28	16.35	2.1	14.16	2.18	145.47	3.18	15.45	54.45	3.17	2.75	9.12	1	4.81	8.51	6.29	19.36	14.82	11.8	23.94	1.19	6.39	102.2	7.98	57.07	13.96	6.49	6.14	21.54	5.9	19.99	14.37	2.56	7.63	1.45
1583280000000	2.39	7.48	6.85	3.8	13.94	5.41	1.42	20.96	3.01	19.08	14.81	3.67	2.57	48.37	88.69	1.22	6.32	43.22	9.73	1.77	3.91	11	642.52	1.46	7.77	5.76	8.09	11.93	3.98	71.25	10.36	2.23	3.18	3.56	14.33	4.62	3.8	3.4	1.46	18.55	9.1	9.96	1.22	4.46	1.32	0.81	10.2	9.68	1.75	6.88	0.95	2.71	1.93	384.46	1.95	3.55	17.74	13.18	74.2	11.28	53	1.41	22.82	16.68	2.02	13.81	2.1	144.08	3.08	14.96	56.05	3.09	2.68	8.77	0.97	4.87	8.7	6.46	18.73	14.53	12.22	23.74	1.16	6.24	100.5	7.67	56.73	14.31	6.27	6.13	21.6	5.82	19.79	13.9	2.56	7.84	1.42
